9.6	520.0	42.5	45.8	track
9.8	520.9	42.9	47.6	track
8.5	518.2	41.6	49.7	track
9.9	521.0	43.9	49.0	track
8.3	519.5	42.4	47.2	track
9.7	519.2	44.0	50.3	track
8.3	519.2	41.7	48.1	track
10.7	521.2	42.6	49.0	track
9.2	519.5	42.0	48.1	track
10.0	518.5	43.1	50.1	track
6.6	518.7	42.7	46.6	track
11.0	520.1	41.4	48.0	track
8.5	519.4	42.6	47.4	track
10.2	521.3	42.0	48.4	track
8.9	520.7	42.3	46.1	track
8.8	520.0	42.4	49.3	track
87.0	578.0	38.0	42.0	redetect
90.3	574.2	31.3	48.7	track
91.3	573.9	30.6	49.1	track
89.4	575.3	32.0	47.2	track
90.8	574.2	31.2	48.4	track
90.9	574.6	31.2	48.3	track
90.7	574.5	31.5	47.4	track
90.5	574.1	31.1	47.9	track
90.1	573.9	31.1	47.9	track
90.7	574.9	31.4	48.0	track
90.8	574.8	31.1	48.1	track
89.1	576.5	32.5	46.8	track
90.0	577.4	31.4	46.9	track
89.1	578.7	32.2	44.8	track
89.5	579.3	31.8	44.8	track
89.9	581.2	32.6	45.1	track
90.0	582.9	32.0	42.8	track
89.3	583.9	32.3	44.6	track
91.2	586.0	31.6	43.6	track
90.3	587.7	32.3	44.6	track
90.4	589.2	31.4	44.8	track
90.0	590.8	31.8	45.7	track
90.9	594.0	32.2	43.8	track
89.7	597.6	33.3	40.6	track
89.6	599.7	33.7	39.0	track
87.8	602.7	36.4	37.1	track
86.9	605.3	37.4	34.7	track
84.6	605.8	41.9	34.2	track
86.7	611.4	37.2	28.6	track
68.0	618.0	38.0	42.0	redetect
41.9	630.0	89.5	10.0	track
36.7	630.0	97.0	10.0	track
36.9	630.0	96.8	10.0	track
-12.0	602.0	38.0	42.0	redetect
0.0	606.4	27.5	33.6	track
0.0	603.6	21.2	36.4	track
0.0	608.8	20.0	31.2	track
0.0	611.7	19.3	28.3	track
9.0	592.0	38.0	42.0	redetect
12.2	592.8	31.4	46.5	track
12.7	596.9	31.3	42.1	track
11.4	601.9	31.4	38.1	track
10.1	606.5	32.8	33.5	track
10.5	608.4	31.8	31.6	track
10.8	610.7	29.3	29.3	track
11.8	612.5	29.7	27.5	track
12.2	613.1	26.9	26.9	track
11.8	613.4	26.0	26.6	track
9.9	613.9	27.4	26.1	track
7.2	612.4	26.6	27.6	track
8.8	612.4	26.6	27.6	track
5.6	612.0	25.5	28.0	track
6.0	615.9	27.3	24.1	track
-5.0	618.0	38.0	42.0	redetect
0.0	623.8	41.7	16.2	track
0.0	627.0	36.2	13.0	track
-19.0	618.0	38.0	42.0	redetect
0.0	621.3	31.7	18.7	track
73.0	531.0	38.0	42.0	redetect
70.9	537.5	42.5	37.4	track
71.6	542.4	40.2	38.7	track
70.3	548.0	40.4	38.4	track
70.2	553.9	40.0	38.7	track
70.2	560.7	40.0	38.0	track
69.0	566.1	41.6	37.9	track
68.6	571.6	41.9	37.7	track
68.4	577.9	41.0	37.8	track
67.9	583.2	41.5	37.4	track
68.4	588.3	40.2	37.0	track
69.1	593.8	39.6	38.9	track
68.6	597.9	41.3	38.7	track
67.8	604.4	42.8	35.2	track
67.3	606.8	45.9	33.2	track
